selection,subgraph_nodes,subgraph_edges,sampling_size,trial,trial_seed,u,v,delta_aspl
random_edges,800,18081,100,1,249103477,1547,1291,0.0
random_edges,800,18081,100,1,249103477,389,516,2.5031289111687727e-05
random_edges,800,18081,100,1,249103477,677,603,0.0
random_edges,800,18081,100,1,249103477,960,1736,0.0
random_edges,800,18081,100,1,249103477,592,616,0.0
random_edges,800,18081,100,1,249103477,1652,1153,0.0
random_edges,800,18081,100,1,249103477,363,484,0.0
random_edges,800,18081,100,1,249103477,1399,1737,1.2515644555843863e-05
random_edges,800,18081,100,1,249103477,1330,1707,0.0
random_edges,800,18081,100,1,249103477,527,412,1.2515644555843863e-05
random_edges,800,18081,100,1,249103477,366,1694,1.2515644555843863e-05
random_edges,800,18081,100,1,249103477,1706,483,7.5093867334175e-05
random_edges,800,18081,100,1,249103477,1516,1539,0.0
random_edges,800,18081,100,1,249103477,1059,1757,0.0
random_edges,800,18081,100,1,249103477,376,531,0.00021276595744712523
centrality_topk,1200,30484,10,0,922121676,107,348,0.0005838198498748781
centrality_topk,1200,30484,10,0,922121676,107,563,0.001000834028356934
centrality_topk,1200,30484,10,0,922121676,428,107,0.0005838198498748781
centrality_topk,1200,30484,10,0,922121676,171,107,0.0005838198498748781
centrality_topk,1200,30484,10,0,922121676,389,107,0.0006672226855712893
centrality_topk,1200,30484,10,0,922121676,107,538,0.0005838198498748781
centrality_topk,1200,30484,10,0,922121676,414,107,0.0005838198498748781
centrality_topk,1200,30484,10,0,922121676,376,107,0.0005838198498748781
centrality_topk,1200,30484,10,0,922121676,107,517,0.0005838198498748781
centrality_topk,1200,30484,10,0,922121676,107,1684,0.0005838198498748781
centrality_topk,1200,30484,10,0,922121676,107,0,0.0007506255212677004
centrality_topk,1200,30484,10,0,922121676,107,483,0.0004170141784820558
centrality_topk,1200,30484,10,0,922121676,566,107,0.000500417014178467
centrality_topk,1200,30484,10,0,922121676,107,420,0.0005838198498748781
centrality_topk,1200,30484,10,0,922121676,107,475,0.000500417014178467
centrality_topk,1200,30484,10,0,922121676,107,353,0.000500417014178467
centrality_topk,1200,30484,10,0,922121676,58,107,0.0005838198498748781
centrality_topk,1200,30484,10,0,922121676,484,107,0.0004170141784820558
centrality_topk,1200,30484,10,0,922121676,366,107,0.000500417014178467
centrality_topk,1200,30484,10,0,922121676,107,637,0.0004170141784820558
centrality_topk,1200,30484,10,0,922121676,363,107,0.000500417014178467
centrality_topk,1200,30484,10,0,922121676,596,107,0.000500417014178467
centrality_topk,1200,30484,10,0,922121676,1560,107,1.9493150246407964e-05
centrality_topk,1200,30484,10,0,922121676,107,1096,1.9493150246407964e-05
centrality_topk,1200,30484,10,0,922121676,107,1119,1.9493150246407964e-05
centrality_topk,1200,30484,10,0,922121676,107,1586,0.0008340283569641116
centrality_topk,1200,30484,10,0,922121676,107,1027,0.0008340283569641116
centrality_topk,1200,30484,10,0,922121676,107,1854,0.0008340283569641116
centrality_topk,1200,30484,10,0,922121676,107,1105,0.0008340283569641116
centrality_topk,1200,30484,10,0,922121676,1326,107,0.0008340283569641116
centrality_topk,1200,30484,10,0,922121676,1253,107,0.0008340283569641116
centrality_topk,1200,30484,10,0,922121676,107,1065,0.0008340283569641116
centrality_topk,1200,30484,10,0,922121676,1474,107,0.0008340283569641116
centrality_topk,1200,30484,10,0,922121676,1607,107,0.0008340283569641116
centrality_topk,1200,30484,10,0,922121676,107,979,0.0008340283569641116
centrality_topk,1200,30484,10,0,922121676,1111,107,0.0008340283569641116
centrality_topk,1200,30484,10,0,922121676,107,1430,0.0007506255212677004
centrality_topk,1200,30484,10,0,922121676,107,955,0.0008340283569641116
centrality_topk,1200,30484,10,0,922121676,107,1368,0.0008340283569641116
centrality_topk,1200,30484,10,0,922121676,107,1788,0.0008340283569641116
centrality_topk,1200,30484,10,0,922121676,107,1383,0.0008340283569641116
centrality_topk,1200,30484,10,0,922121676,1838,107,0.0007506255212677004
centrality_topk,1200,30484,10,0,922121676,107,1264,0.09608006672226876
centrality_topk,1200,30484,10,0,922121676,1486,107,0.0006672226855712893
centrality_topk,1200,30484,10,0,922121676,1218,107,0.0008340283569641116
centrality_topk,1200,30484,10,0,922121676,107,1353,0.0007506255212677004
centrality_topk,1200,30484,10,0,922121676,107,1755,0.0007506255212677004
centrality_topk,1200,30484,10,0,922121676,1186,107,0.0008340283569641116
centrality_topk,1200,30484,10,0,922121676,107,945,0.0006672226855712893
centrality_topk,1200,30484,10,0,922121676,1443,107,0.0008340283569641116
random_edges,1200,30484,10,0,922121676,1611,1277,0.0
random_edges,1200,30484,10,0,922121676,402,348,0.0
random_edges,1200,30484,10,0,922121676,1584,1185,0.0
random_edges,1200,30484,10,0,922121676,1273,1649,0.0
random_edges,1200,30484,10,0,922121676,1876,1355,0.0
random_edges,1200,30484,10,0,922121676,629,107,0.0005838198498748781
random_edges,1200,30484,10,0,922121676,1888,1375,0.0
random_edges,1200,30484,10,0,922121676,1389,1813,0.0
random_edges,1200,30484,10,0,922121676,1278,1054,0.0
random_edges,1200,30484,10,0,922121676,461,525,0.0
random_edges,1200,30484,10,0,922121676,1122,976,0.0
random_edges,1200,30484,10,0,922121676,1420,1026,0.0
random_edges,1200,30484,10,0,922121676,1156,1589,0.0
random_edges,1200,30484,10,0,922121676,1344,1126,0.0
random_edges,1200,30484,10,0,922121676,1309,1720,0.0
random_edges,1200,30484,10,0,922121676,1857,1636,0.0
random_edges,1200,30484,10,0,922121676,1669,993,0.0
random_edges,1200,30484,10,0,922121676,1095,580,0.0
random_edges,1200,30484,10,0,922121676,1038,1161,0.0
random_edges,1200,30484,10,0,922121676,1683,1471,0.0
random_edges,1200,30484,10,0,922121676,1728,1576,0.0
random_edges,1200,30484,10,0,922121676,1413,1841,0.0
random_edges,1200,30484,10,0,922121676,1649,1790,0.0
random_edges,1200,30484,10,0,922121676,1377,1135,0.0
random_edges,1200,30484,10,0,922121676,1828,1108,0.0
random_edges,1200,30484,10,0,922121676,1211,1409,0.0
random_edges,1200,30484,10,0,922121676,1603,1621,0.0
random_edges,1200,30484,10,0,922121676,1117,997,0.0
random_edges,1200,30484,10,0,922121676,975,981,0.0
random_edges,1200,30484,10,0,922121676,1086,1146,0.0
random_edges,1200,30484,10,0,922121676,1256,1722,0.0
random_edges,1200,30484,10,0,922121676,1614,1175,0.0
random_edges,1200,30484,10,0,922121676,1582,1894,0.0
random_edges,1200,30484,10,0,922121676,1390,1340,0.0
random_edges,1200,30484,10,0,922121676,913,1183,0.0
random_edges,1200,30484,10,0,922121676,1619,1795,0.0
random_edges,1200,30484,10,0,922121676,537,497,0.0
random_edges,1200,30484,10,0,922121676,1870,1113,0.0
random_edges,1200,30484,10,0,922121676,1156,1833,0.0
random_edges,1200,30484,10,0,922121676,1603,1267,0.0
random_edges,1200,30484,10,0,922121676,1596,988,0.0
random_edges,1200,30484,10,0,922121676,1574,1677,0.0
random_edges,1200,30484,10,0,922121676,1235,1060,0.0
random_edges,1200,30484,10,0,922121676,1172,1559,0.0
random_edges,1200,30484,10,0,922121676,1513,1420,0.0
random_edges,1200,30484,10,0,922121676,1722,1402,0.0
random_edges,1200,30484,10,0,922121676,1888,1091,0.0
random_edges,1200,30484,10,0,922121676,1059,1352,0.0
random_edges,1200,30484,10,0,922121676,906,1003,0.0
random_edges,1200,30484,10,0,922121676,1086,1298,0.0
centrality_topk,1200,30484,30,0,922121676,107,348,0.0005282179594110481
centrality_topk,1200,30484,30,0,922121676,107,563,0.0007506255212681445
centrality_topk,1200,30484,30,0,922121676,428,107,0.000472616068946774
centrality_topk,1200,30484,30,0,922121676,376,107,0.000500417014178911
centrality_topk,1200,30484,30,0,922121676,107,1684,0.0007228245760360075
centrality_topk,1200,30484,30,0,922121676,389,107,0.000500417014178911
centrality_topk,1200,30484,30,0,922121676,107,517,0.000500417014178911
centrality_topk,1200,30484,30,0,922121676,414,107,0.0005282179594110481
centrality_topk,1200,30484,30,0,922121676,107,538,0.02054489852655017
centrality_topk,1200,30484,30,0,922121676,171,107,0.0007506255212681445
centrality_topk,1200,30484,30,0,922121676,107,1656,0.000500417014178911
centrality_topk,1200,30484,30,0,922121676,107,475,0.000472616068946774
centrality_topk,1200,30484,30,0,922121676,484,107,0.00044481512371463694
centrality_topk,1200,30484,30,0,922121676,107,353,0.000472616068946774
centrality_topk,1200,30484,30,0,922121676,107,651,0.0005282179594110481
centrality_topk,1200,30484,30,0,922121676,566,107,0.000472616068946774
centrality_topk,1200,30484,30,0,922121676,107,483,0.00038921323325036283
centrality_topk,1200,30484,30,0,922121676,107,0,0.0007784264665002816
centrality_topk,1200,30484,30,0,922121676,107,637,0.00038921323325036283
centrality_topk,1200,30484,30,0,922121676,1505,107,0.0006672226855717334
centrality_topk,1200,30484,30,0,922121676,526,107,0.00038921323325036283
centrality_topk,1200,30484,30,0,922121676,107,1726,0.0006394217403395963
centrality_topk,1200,30484,30,0,922121676,363,107,0.000472616068946774
centrality_topk,1200,30484,30,0,922121676,1834,107,3.8638208524233164e-05
centrality_topk,1200,30484,30,0,922121676,911,107,3.8638208524233164e-05
centrality_topk,1200,30484,30,0,922121676,107,918,3.8638208524233164e-05
centrality_topk,1200,30484,30,0,922121676,1046,107,0.0008340283569645557
centrality_topk,1200,30484,30,0,922121676,1270,107,0.0008340283569645557
centrality_topk,1200,30484,30,0,922121676,107,1002,0.0008340283569645557
centrality_topk,1200,30484,30,0,922121676,1071,107,0.0008340283569645557
centrality_topk,1200,30484,30,0,922121676,107,1693,0.0007784264665002816
centrality_topk,1200,30484,30,0,922121676,107,1558,0.0008340283569645557
centrality_topk,1200,30484,30,0,922121676,107,1546,0.0008062274117324186
centrality_topk,1200,30484,30,0,922121676,1111,107,0.0008340283569645557
centrality_topk,1200,30484,30,0,922121676,107,1788,0.0008340283569645557
centrality_topk,1200,30484,30,0,922121676,107,1034,0.0008062274117324186
centrality_topk,1200,30484,30,0,922121676,1476,107,0.0008062274117324186
centrality_topk,1200,30484,30,0,922121676,1486,107,0.0007784264665002816
centrality_topk,1200,30484,30,0,922121676,107,1295,0.0007784264665002816
centrality_topk,1200,30484,30,0,922121676,107,1138,0.0007228245760360075
centrality_topk,1200,30484,30,0,922121676,107,1264,0.0008062274117324186
centrality_topk,1200,30484,30,0,922121676,1218,107,0.0007228245760360075
centrality_topk,1200,30484,30,0,922121676,107,1755,0.0008062274117324186
centrality_topk,1200,30484,30,0,922121676,1031,107,0.0007228245760360075
centrality_topk,1200,30484,30,0,922121676,107,1822,0.0007784264665002816
centrality_topk,1200,30484,30,0,922121676,107,985,0.0008062274117324186
centrality_topk,1200,30484,30,0,922121676,107,1802,0.0007784264665002816
centrality_topk,1200,30484,30,0,922121676,909,107,0.0007784264665002816
centrality_topk,1200,30484,30,0,922121676,107,1701,0.0007506255212681445
centrality_topk,1200,30484,30,0,922121676,1202,107,0.0008062274117324186
random_edges,1200,30484,30,0,922121676,1125,1799,0.0
random_edges,1200,30484,30,0,922121676,1101,1522,0.0
random_edges,1200,30484,30,0,922121676,1330,1821,0.0
random_edges,1200,30484,30,0,922121676,1447,1280,0.0
random_edges,1200,30484,30,0,922121676,544,432,0.0
random_edges,1200,30484,30,0,922121676,1844,1318,0.0
random_edges,1200,30484,30,0,922121676,389,1041,2.7800945232137053e-05
random_edges,1200,30484,30,0,922121676,363,525,0.0
random_edges,1200,30484,30,0,922121676,1753,1185,0.0
random_edges,1200,30484,30,0,922121676,1391,1685,0.0
random_edges,1200,30484,30,0,922121676,1047,1813,0.0
random_edges,1200,30484,30,0,922121676,1781,1869,2.7800945232137053e-05
random_edges,1200,30484,30,0,922121676,1409,1832,0.0
random_edges,1200,30484,30,0,922121676,414,427,0.0
random_edges,1200,30484,30,0,922121676,1520,1272,0.0
random_edges,1200,30484,30,0,922121676,58,2838,0.0
random_edges,1200,30484,30,0,922121676,1540,1391,0.0
random_edges,1200,30484,30,0,922121676,1781,107,0.000472616068946774
random_edges,1200,30484,30,0,922121676,1185,1652,0.0
random_edges,1200,30484,30,0,922121676,1563,1612,0.0
random_edges,1200,30484,30,0,922121676,1507,1159,0.0
random_edges,1200,30484,30,0,922121676,1371,1568,0.0
random_edges,1200,30484,30,0,922121676,1816,1048,0.0
random_edges,1200,30484,30,0,922121676,947,1754,0.0
random_edges,1200,30484,30,0,922121676,925,1431,0.0
random_edges,1200,30484,30,0,922121676,1212,931,0.0
random_edges,1200,30484,30,0,922121676,1074,1107,0.0
random_edges,1200,30484,30,0,922121676,1622,1563,0.0
random_edges,1200,30484,30,0,922121676,1213,1259,0.0
random_edges,1200,30484,30,0,922121676,1124,1076,0.0
random_edges,1200,30484,30,0,922121676,363,524,0.0
random_edges,1200,30484,30,0,922121676,1668,1810,2.7800945232137053e-05
random_edges,1200,30484,30,0,922121676,1680,1235,0.0
random_edges,1200,30484,30,0,922121676,1909,1540,0.0
random_edges,1200,30484,30,0,922121676,1047,1730,0.0
random_edges,1200,30484,30,0,922121676,1835,1669,0.0
random_edges,1200,30484,30,0,922121676,1082,1009,0.0
random_edges,1200,30484,30,0,922121676,1388,1722,0.0
random_edges,1200,30484,30,0,922121676,1001,651,2.7800945232137053e-05
random_edges,1200,30484,30,0,922121676,1621,1107,0.0
random_edges,1200,30484,30,0,922121676,1066,1907,0.0
random_edges,1200,30484,30,0,922121676,1741,1665,0.0
random_edges,1200,30484,30,0,922121676,1010,1525,0.0
random_edges,1200,30484,30,0,922121676,1117,1589,0.0
random_edges,1200,30484,30,0,922121676,1447,959,0.0
random_edges,1200,30484,30,0,922121676,1666,2883,0.0
random_edges,1200,30484,30,0,922121676,1613,1101,0.0
random_edges,1200,30484,30,0,922121676,1221,1525,0.0
random_edges,1200,30484,30,0,922121676,1515,1732,0.0
random_edges,1200,30484,30,0,922121676,966,1559,0.0
centrality_topk,1200,30484,50,0,922121676,107,348,0.0005170975813180156
centrality_topk,1200,30484,50,0,922121676,107,563,0.0007172643869894912
centrality_topk,1200,30484,50,0,922121676,414,107,0.00048373644703936236
centrality_topk,1200,30484,50,0,922121676,428,107,0.0004503753127607091
centrality_topk,1200,30484,50,0,922121676,376,107,0.0004336947456216045
centrality_topk,1200,30484,50,0,922121676,107,517,0.0004503753127607091
centrality_topk,1200,30484,50,0,922121676,389,107,0.00048373644703936236
centrality_topk,1200,30484,50,0,922121676,107,1684,0.0007339449541285958
centrality_topk,1200,30484,50,0,922121676,107,538,0.0004336947456216045
centrality_topk,1200,30484,50,0,922121676,107,483,0.0072727272727273196
centrality_topk,1200,30484,50,0,922121676,107,353,0.0003836530442038466
centrality_topk,1200,30484,50,0,922121676,107,0,0.0008340283569645557
centrality_topk,1200,30484,50,0,922121676,171,107,0.000683903252710838
centrality_topk,1200,30484,50,0,922121676,601,107,0.0005504587155966689
centrality_topk,1200,30484,50,0,922121676,484,107,0.007689741451209375
centrality_topk,1200,30484,50,0,922121676,107,475,0.0004503753127607091
centrality_topk,1200,30484,50,0,922121676,566,107,0.0004170141784824999
centrality_topk,1200,30484,50,0,922121676,366,107,0.0004170141784824999
centrality_topk,1200,30484,50,0,922121676,107,1656,0.0006171809841535314
centrality_topk,1200,30484,50,0,922121676,107,990,0.0007673060884072491
centrality_topk,1200,30484,50,0,922121676,1642,107,0.0007506255212681445
centrality_topk,1200,30484,50,0,922121676,107,420,0.0005337781484571202
centrality_topk,1200,30484,50,0,922121676,911,107,3.1161193036588486e-05
centrality_topk,1200,30484,50,0,922121676,107,1119,3.1161193036588486e-05
centrality_topk,1200,30484,50,0,922121676,107,918,3.1161193036588486e-05
centrality_topk,1200,30484,50,0,922121676,107,1854,0.0008340283569645557
centrality_topk,1200,30484,50,0,922121676,1046,107,0.0008340283569645557
centrality_topk,1200,30484,50,0,922121676,107,1208,0.0008340283569645557
centrality_topk,1200,30484,50,0,922121676,107,1394,0.0008340283569645557
centrality_topk,1200,30484,50,0,922121676,1326,107,0.000817347789825007
centrality_topk,1200,30484,50,0,922121676,1071,107,0.000817347789825007
centrality_topk,1200,30484,50,0,922121676,107,1693,0.0008340283569645557
centrality_topk,1200,30484,50,0,922121676,107,1105,0.0008340283569645557
centrality_topk,1200,30484,50,0,922121676,107,1002,0.0008340283569645557
centrality_topk,1200,30484,50,0,922121676,107,1546,0.0008340283569645557
centrality_topk,1200,30484,50,0,922121676,1194,107,0.000817347789825007
centrality_topk,1200,30484,50,0,922121676,1890,107,0.0008340283569645557
centrality_topk,1200,30484,50,0,922121676,1111,107,0.0008340283569645557
centrality_topk,1200,30484,50,0,922121676,107,955,0.0008340283569645557
centrality_topk,1200,30484,50,0,922121676,107,1254,0.0008006672226859024
centrality_topk,1200,30484,50,0,922121676,107,1034,0.0008340283569645557
centrality_topk,1200,30484,50,0,922121676,1838,107,0.000817347789825007
centrality_topk,1200,30484,50,0,922121676,1657,107,0.0007839866555463537
centrality_topk,1200,30484,50,0,922121676,107,1759,0.0008006672226859024
centrality_topk,1200,30484,50,0,922121676,107,928,0.0008340283569645557
centrality_topk,1200,30484,50,0,922121676,107,637,0.00026688907422878216
centrality_topk,1200,30484,50,0,922121676,107,956,0.0008006672226859024
centrality_topk,1200,30484,50,0,922121676,107,1353,0.0007673060884072491
centrality_topk,1200,30484,50,0,922121676,107,1822,0.0008340283569645557
centrality_topk,1200,30484,50,0,922121676,107,945,0.0007839866555463537
random_edges,1200,30484,50,0,922121676,1004,1683,0.0
random_edges,1200,30484,50,0,922121676,1467,1685,0.0
random_edges,1200,30484,50,0,922121676,1888,1146,0.0
random_edges,1200,30484,50,0,922121676,1242,1589,0.0
random_edges,1200,30484,50,0,922121676,1447,1199,0.0
random_edges,1200,30484,50,0,922121676,1042,1338,0.0
random_edges,1200,30484,50,0,922121676,528,350,0.0
random_edges,1200,30484,50,0,922121676,1530,1597,0.0
random_edges,1200,30484,50,0,922121676,1861,1073,0.0
random_edges,1200,30484,50,0,922121676,1800,1843,1.6680567139548685e-05
random_edges,1200,30484,50,0,922121676,1250,947,0.0
random_edges,1200,30484,50,0,922121676,1714,1126,0.0
random_edges,1200,30484,50,0,922121676,1862,1221,0.0
random_edges,1200,30484,50,0,922121676,1198,1600,0.0
random_edges,1200,30484,50,0,922121676,1547,1471,0.0
random_edges,1200,30484,50,0,922121676,1079,1810,0.0
random_edges,1200,30484,50,0,922121676,639,414,3.336113427865328e-05
random_edges,1200,30484,50,0,922121676,1662,1488,0.0
random_edges,1200,30484,50,0,922121676,1190,1115,0.0
random_edges,1200,30484,50,0,922121676,1192,1857,0.0
random_edges,1200,30484,50,0,922121676,1709,1070,0.0
random_edges,1200,30484,50,0,922121676,1734,993,0.0
random_edges,1200,30484,50,0,922121676,1741,897,0.0
random_edges,1200,30484,50,0,922121676,1359,1620,0.0
random_edges,1200,30484,50,0,922121676,1791,1470,0.0
random_edges,1200,30484,50,0,922121676,1210,1358,0.0
random_edges,1200,30484,50,0,922121676,1100,1231,0.0
random_edges,1200,30484,50,0,922121676,1669,1026,0.0
random_edges,1200,30484,50,0,922121676,1484,1265,0.0
random_edges,1200,30484,50,0,922121676,1376,1028,0.0
random_edges,1200,30484,50,0,922121676,1187,1593,0.0
random_edges,1200,30484,50,0,922121676,566,561,0.0
random_edges,1200,30484,50,0,922121676,1124,967,0.0
random_edges,1200,30484,50,0,922121676,1207,1746,0.0
random_edges,1200,30484,50,0,922121676,1025,580,0.0
random_edges,1200,30484,50,0,922121676,1155,1012,0.0
random_edges,1200,30484,50,0,922121676,1128,1610,0.0
random_edges,1200,30484,50,0,922121676,1185,1799,0.0
random_edges,1200,30484,50,0,922121676,1017,1074,0.0
random_edges,1200,30484,50,0,922121676,1101,1393,0.0
random_edges,1200,30484,50,0,922121676,107,1543,0.000500417014178911
random_edges,1200,30484,50,0,922121676,1598,960,0.0
random_edges,1200,30484,50,0,922121676,1789,1707,0.0
random_edges,1200,30484,50,0,922121676,107,1163,0.00046705587990025776
random_edges,1200,30484,50,0,922121676,1530,1289,0.0
random_edges,1200,30484,50,0,922121676,1388,1391,0.0
random_edges,1200,30484,50,0,922121676,975,1841,1.6680567139548685e-05
random_edges,1200,30484,50,0,922121676,1332,107,0.00048373644703936236
random_edges,1200,30484,50,0,922121676,1557,1793,0.0
random_edges,1200,30484,50,0,922121676,428,524,0.0
centrality_topk,1200,30484,100,0,922121676,107,348,0.0005754795663053258
centrality_topk,1200,30484,100,0,922121676,107,563,0.0008924103419518659
centrality_topk,1200,30484,100,0,922121676,428,107,0.0005254378648875679
centrality_topk,1200,30484,100,0,922121676,107,1684,0.0007422852376981481
centrality_topk,1200,30484,100,0,922121676,389,107,0.0005587989991662212
centrality_topk,1200,30484,100,0,922121676,376,107,0.0005170975813180156
centrality_topk,1200,30484,100,0,922121676,414,107,0.0006005004170144268
centrality_topk,1200,30484,100,0,922121676,171,107,0.0006755629691412857
centrality_topk,1200,30484,100,0,922121676,107,538,0.0005170975813180156
centrality_topk,1200,30484,100,0,922121676,107,517,0.0005337781484571202
centrality_topk,1200,30484,100,0,922121676,107,1656,0.0005754795663053258
centrality_topk,1200,30484,100,0,922121676,107,475,0.000500417014178467
centrality_topk,1200,30484,100,0,922121676,107,0,0.0008006672226859024
centrality_topk,1200,30484,100,0,922121676,107,483,0.00031693077564654004
centrality_topk,1200,30484,100,0,922121676,107,651,0.0004920767306089147
centrality_topk,1200,30484,100,0,922121676,484,107,0.0003753127606338502
centrality_topk,1200,30484,100,0,922121676,363,107,0.00047539616346981006
centrality_topk,1200,30484,100,0,922121676,1666,107,0.008899082568807337
centrality_topk,1200,30484,100,0,922121676,566,107,0.0004587155963302614
centrality_topk,1200,30484,100,0,922121676,526,107,0.0003669724770642979
centrality_topk,1200,30484,100,0,922121676,1206,107,2.5313247962621688e-05
centrality_topk,1200,30484,100,0,922121676,1560,107,2.5313247962621688e-05
centrality_topk,1200,30484,100,0,922121676,107,1466,2.5313247962621688e-05
centrality_topk,1200,30484,100,0,922121676,107,1208,0.0008340283569641116
centrality_topk,1200,30484,100,0,922121676,107,1027,0.0008340283569641116
centrality_topk,1200,30484,100,0,922121676,1326,107,0.0008340283569641116
centrality_topk,1200,30484,100,0,922121676,107,1105,0.0008340283569641116
centrality_topk,1200,30484,100,0,922121676,1071,107,0.0008340283569641116
centrality_topk,1200,30484,100,0,922121676,1253,107,0.0008340283569641116
centrality_topk,1200,30484,100,0,922121676,107,1693,0.0008090075062554547
centrality_topk,1200,30484,100,0,922121676,1252,107,0.0008340283569641116
centrality_topk,1200,30484,100,0,922121676,107,1558,0.0008256880733945593
centrality_topk,1200,30484,100,0,922121676,107,1546,0.0008340283569641116
centrality_topk,1200,30484,100,0,922121676,107,1430,0.010116763969975295
centrality_topk,1200,30484,100,0,922121676,107,904,0.010525437864887799
centrality_topk,1200,30484,100,0,922121676,1395,107,0.0008006672226859024
centrality_topk,1200,30484,100,0,922121676,107,1499,0.0008090075062554547
centrality_topk,1200,30484,100,0,922121676,1776,107,0.0007589658048376968
centrality_topk,1200,30484,100,0,922121676,107,1034,0.0007673060884072491
centrality_topk,1200,30484,100,0,922121676,107,1138,0.0007839866555463537
centrality_topk,1200,30484,100,0,922121676,107,1157,0.01029190992493767
centrality_topk,1200,30484,100,0,922121676,107,1372,0.000817347789825007
centrality_topk,1200,30484,100,0,922121676,107,1353,0.0007256046705590435
centrality_topk,1200,30484,100,0,922121676,107,985,0.0007506255212677004
centrality_topk,1200,30484,100,0,922121676,1031,107,0.0007839866555463537
centrality_topk,1200,30484,100,0,922121676,1186,107,0.0007839866555463537
centrality_topk,1200,30484,100,0,922121676,107,1822,0.000792326939115906
centrality_topk,1200,30484,100,0,922121676,1579,107,0.0007589658048376968
centrality_topk,1200,30484,100,0,922121676,1363,107,0.0007839866555463537
centrality_topk,1200,30484,100,0,922121676,107,1203,0.0007506255212677004
random_edges,1200,30484,100,0,922121676,1209,1331,8.340283569996387e-06
random_edges,1200,30484,100,0,922121676,1714,1750,0.0
random_edges,1200,30484,100,0,922121676,1399,1361,0.0
random_edges,1200,30484,100,0,922121676,1716,1115,8.340283569996387e-06
random_edges,1200,30484,100,0,922121676,1525,1183,0.0
random_edges,1200,30484,100,0,922121676,1603,1597,0.0
random_edges,1200,30484,100,0,922121676,1426,1884,8.340283569996387e-06
random_edges,1200,30484,100,0,922121676,417,524,0.0
random_edges,1200,30484,100,0,922121676,1291,1370,0.0
random_edges,1200,30484,100,0,922121676,995,1083,0.0
random_edges,1200,30484,100,0,922121676,1431,1195,8.340283569996387e-06
random_edges,1200,30484,100,0,922121676,1643,1768,0.0
random_edges,1200,30484,100,0,922121676,978,1132,0.0
random_edges,1200,30484,100,0,922121676,563,442,2.5020850709100984e-05
random_edges,1200,30484,100,0,922121676,1082,1628,0.0
random_edges,1200,30484,100,0,922121676,1092,1551,0.0
random_edges,1200,30484,100,0,922121676,1146,1522,0.0
random_edges,1200,30484,100,0,922121676,939,1425,0.0
random_edges,1200,30484,100,0,922121676,1758,1461,0.0
random_edges,1200,30484,100,0,922121676,957,1576,0.0
random_edges,1200,30484,100,0,922121676,1592,1014,0.0
random_edges,1200,30484,100,0,922121676,1081,1786,0.0
random_edges,1200,30484,100,0,922121676,1603,1471,0.0
random_edges,1200,30484,100,0,922121676,1269,1835,8.340283569996387e-06
random_edges,1200,30484,100,0,922121676,1483,1280,0.0
random_edges,1200,30484,100,0,922121676,1509,1621,0.0
random_edges,1200,30484,100,0,922121676,1056,1409,0.0
random_edges,1200,30484,100,0,922121676,1619,1126,0.0
random_edges,1200,30484,100,0,922121676,1077,1858,0.0
random_edges,1200,30484,100,0,922121676,1255,1612,0.0
random_edges,1200,30484,100,0,922121676,1694,1478,8.340283569996387e-06
random_edges,1200,30484,100,0,922121676,1242,1589,0.0
random_edges,1200,30484,100,0,922121676,1298,1635,0.0
random_edges,1200,30484,100,0,922121676,1730,1132,0.0
random_edges,1200,30484,100,0,922121676,1663,1483,0.0
random_edges,1200,30484,100,0,922121676,566,1512,0.0
random_edges,1200,30484,100,0,922121676,1148,1322,0.0
random_edges,1200,30484,100,0,922121676,505,516,0.0
random_edges,1200,30484,100,0,922121676,1351,1352,0.0
random_edges,1200,30484,100,0,922121676,1334,1525,0.0
random_edges,1200,30484,100,0,922121676,1862,1591,0.0
random_edges,1200,30484,100,0,922121676,1308,1310,0.0
random_edges,1200,30484,100,0,922121676,1377,1076,0.0
random_edges,1200,30484,100,0,922121676,1256,1024,0.0
random_edges,1200,30484,100,0,922121676,1634,1482,0.0
random_edges,1200,30484,100,0,922121676,1312,1563,0.0
random_edges,1200,30484,100,0,922121676,1242,1340,0.0
random_edges,1200,30484,100,0,922121676,1603,1804,0.0
random_edges,1200,30484,100,0,922121676,357,516,0.0
random_edges,1200,30484,100,0,922121676,1452,1548,0.0
centrality_topk,1200,14348,10,1,161042648,3437,567,0.25471226021684723
centrality_topk,1200,14348,10,1,161042648,698,3437,0.11376146788990837
centrality_topk,1200,14348,10,1,161042648,107,1085,0.009257714762302083
centrality_topk,1200,14348,10,1,161042648,567,414,0.023019182652210368
centrality_topk,1200,14348,10,1,161042648,3437,1085,0.005671392827356403
centrality_topk,1200,14348,10,1,161042648,567,348,0.014345287739783164
centrality_topk,1200,14348,10,1,161042648,567,483,0.00033361134278564464
centrality_topk,1200,14348,10,1,161042648,414,107,0.0
centrality_topk,1200,14348,10,1,161042648,567,475,0.00033361134278564464
centrality_topk,1200,14348,10,1,161042648,107,348,0.005504587155963581
centrality_topk,1200,14348,10,1,161042648,567,563,0.0006672226855712893
centrality_topk,1200,14348,10,1,161042648,376,567,0.00033361134278564464
centrality_topk,1200,14348,10,1,161042648,567,484,0.00033361134278564464
centrality_topk,1200,14348,10,1,161042648,862,1085,0.0007506255212677004
centrality_topk,1200,14348,10,1,161042648,414,348,0.0
